date,ticker,label,score,close,vix_high_stress,sector_above_sma200,fwd_10,fwd_30,fwd_60
2017-12-22,AAPL,Strong Buy,0.9999999999999999,169.0086963518,False,True,-0.0038854922573516044,-0.08839494885992527,-0.03131188634509356
2017-12-26,AAPL,Strong Buy,1.0,164.72094929850002,False,True,0.02180922788327257,-0.0904027671921366,-0.02911204914324571
2017-12-27,AAPL,Strong Buy,1.0,164.7499205624,False,True,0.027432590855715797,-0.07948417350550523,0.016798921702373383
2017-12-28,AAPL,Strong Buy,1.0,165.2134607844,False,True,0.03512976385304317,-0.045093666031378626,-0.012052533585617099
2017-12-29,AAPL,Strong Buy,1.0,163.42689951219998,False,True,0.04112745967011542,-0.024984098254860365,-0.012287651682152172
2018-01-02,AAPL,Strong Buy,1.0,166.3529971634,False,True,0.03970741901759556,-0.02447378663037256,-0.022084076721451823
2018-01-03,AAPL,Strong Buy,1.0,166.3240258995,False,True,0.040817511467658864,0.008458353219817366,-0.028326271375530492
2018-01-04,AAPL,Strong Buy,1.0,167.0965929362,False,True,0.031381841298835714,0.0005463015935629915,-0.02289629574111535
2018-01-05,AAPL,Strong Buy,1.0,168.9990392639,False,True,0.01142857142864579,-0.014044626302837244,-0.015421578817558986
2018-01-08,AAPL,Strong Buy,1.0,168.3713285466,False,True,0.015428735302643921,-0.014860632898121357,-0.004898096480077093
2018-01-09,AAPL,Strong Buy,1.0,168.3520143707,False,True,-0.0006309872079469833,-0.006511739137769363,-0.030240270353937844
2018-01-10,AAPL,Strong Buy,0.9999999999999999,168.3133860189,False,True,-0.018245452981114435,0.010998291022985674,-0.0203973824019825
2018-01-11,AAPL,Strong Buy,1.0,169.2694377267,False,True,-0.02150844363279725,0.025164701450580248,-0.007600242910224379
2018-01-12,AAPL,Strong Buy,1.0,171.0173706471,False,True,-0.05155570613814437,0.011398343794107717,-0.022335722832987917
2018-01-16,AAPL,Strong Buy,1.0,170.1482327309,False,True,-0.052329871161706135,0.015026080800048748,-0.0076541561278494815
2018-01-17,AAPL,Strong Buy,1.0,172.9584453266,False,True,-0.06515912897817193,-0.01895657060462575,-0.020470180466842517
2018-01-18,AAPL,Strong Buy,1.0,173.11295873400002,False,True,-0.0640410576815046,-0.013055048901178173,-0.015239422835200356
2018-01-19,AAPL,Strong Buy,0.9999999999999999,172.3403916973,False,True,-0.10063879861004008,-0.0051988740444184195,0.0027901407665627477
2018-01-22,AAPL,Strong Buy,0.9999999999999999,170.93045685549998,False,True,-0.11587570621509544,0.002155959077623848,0.008792753508349781
2018-01-23,AAPL,Strong Buy,1.0,170.9690852073,False,True,-0.07913465883434644,-0.0073712209612160655,-0.02001797967305179
2018-01-24,AAPL,Strong Buy,1.0,168.2457864032,False,True,-0.08426127884311961,0.019703204471675104,-0.04495752772121792
2018-01-25,AAPL,Strong Buy,0.9999999999999999,165.2424320482,False,True,-0.09327333294334611,0.05607467140762745,-0.03041572006114001
2018-01-26,AAPL,Strong Buy,0.9999999999999999,165.6287155666,False,True,-0.0843682584109702,0.06379771166522806,-0.04614132105025586
2018-01-29,AAPL,Strong Buy,1.0,162.2004493415,True,True,-0.02735546787702227,0.07582100944126945,-0.02173635497566985
2018-01-30,AAPL,Strong Buy,1.0,161.2443976337,True,True,-0.011786901525208714,0.07299954540460828,-0.012508488307803814
2018-01-31,AAPL,Strong Buy,1.0,161.6886236797,True,True,0.0036680733146376367,0.07131087588970315,-0.02661527358303734
2018-02-01,AAPL,Strong Buy,1.0,162.0266217583,True,True,0.03520552017500672,0.06530601018321841,-0.01105229051292166
2018-02-02,AAPL,Strong Buy,0.7745511262203559,154.9962617249,True,True,0.07865748638466316,0.09661113126055731,0.05782625382867631
2018-02-05,AAPL,Strong Sell,-0.8640613862392037,151.12376945370002,True,True,0.10257646109700341,0.12432644191260914,0.13285962022639566
2018-02-06,AAPL,Strong Buy,1.0,157.4395049782,True,True,0.053542591266831224,0.05477430061530037,0.08938533330912463
2018-02-07,AAPL,Hold,0.3627488855981361,154.0691812809,True,True,0.08558862050975757,0.0626181946265461,0.156891339758139
2018-02-08,AAPL,Strong Sell,-1.0,149.82971966739998,True,True,0.13571957552306932,0.06738226089330845,0.19823268720139253
2018-02-09,AAPL,Mild Sell,-0.4973421803078769,151.6549092914,True,True,0.1442363020267912,0.10459689278189117,0.18950195000334025
2018-02-12,AAPL,Strong Buy,1.0,157.7633801599,True,True,0.096367770880611,0.03460143814152067,0.1514965275641007
2018-02-13,AAPL,Strong Buy,1.0,159.34382579729998,True,True,0.08385055373024944,0.013021784106272895,0.15638310819020296
2018-02-14,AAPL,Strong Buy,1.0,162.28170940549998,True,True,0.04558762024199694,0.002449662424412243,0.1311465615100226
2018-02-15,AAPL,Strong Buy,1.0,167.7308532595,True,True,0.01861379270496955,-0.036476096883824194,0.09184517506487702
2018-02-16,AAPL,Strong Buy,1.0,167.1878780712,True,True,0.025459606796895094,-0.023429797598913196,0.08543569978331188
2018-02-20,AAPL,Strong Buy,1.0,166.6255109119,True,True,0.02804771603173658,-0.0013965667731577007,0.09926338643813741
2018-02-21,AAPL,Strong Buy,1.0,165.8692240425,True,True,0.023148418776084683,0.01011281931342612,0.09729237546360665
2018-02-22,AAPL,Strong Buy,1.0,167.2557499698,True,True,0.025739130434543057,-0.023884057971228483,0.08423869278541402
